,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,QHKR368BIS,a,b,A,B,s,R_y
580,0.0,0.0,0.0,0.0,-0.0037499678101763,-0.0155199015353645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,20.0,0.5
581,0.0,0.0,0.0,0.0,-0.0198484525373484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,20.0,0.75
582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019474484153545,0.0,-0.0125886395606305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,30.0,0.25
583,0.005960970693507,0.002776064948504,0.0036826427734517,0.0003847094152337,-0.0049603493575924,-0.0034564469970569,0.0068682839842417,-0.0029798314627835,-0.003977031571686,-0.0013859894861887,-0.0121482155573335,0.0,0.002951756375173,0.0051856302454873,0.000540897296416,0.0030671275482262,0.0,-0.0097556255870067,-0.0073745379968057,0.0,0.0069267442799623,0.0047587962803964,0.000588169025161,-0.0044286757714127,0.0059521280844289,-0.0016922863065026,0.001701157854791,0.0095231339782039,-0.0024326144524504,-0.0032523750878248,0.0022426613796124,-0.003864745688587,-0.0100600020287375,0.0028175702660456,3.0,2.0,1.0,2.0,30.0,0.5
584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0108094757464232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,30.0,0.75
585,9.099249586664764e-05,-0.0007723934565157,-0.0014125281249474,0.0009831144166267,-0.0002173773761989,-0.000166608428506,-0.0002395400872621,-0.0003047036223479,0.0012257959698639,-0.001230623546562,0.000735153736293,-2.817432061197692e-05,5.958951857114137e-05,0.0006664573805666,-0.0015041604272519,-0.0009925644292406,0.0005970881182073,0.0003043026774402,-0.000119803482891,0.0012886656592309,-0.0014689823839645,0.0003077219611859,-0.0001539007571213,5.641575474505524e-05,0.0003001878621473,0.0008281796828878,0.0006683983037378,-0.0008456845199436,-0.0003712003768609,-0.0016389351604791,-0.0012505861851134,0.0015543194305085,-0.0008973349839078,0.0003578058578588,3.0,2.0,1.0,3.0,10.0,0.25
586,-0.0062117837363471,-0.0151074604794239,-0.0053773138091349,0.0,0.0042144567864388,-0.0026204846415181,0.0083588280859507,-0.0081039507453284,-0.0126057134600654,0.0,-0.003636526219338,0.0065097987979648,0.0003869556160329,-0.0060663467077479,0.0,0.0006594140566984,-0.0072889463272029,0.0045059218508087,0.0,0.0084649941500504,-0.001021816600205,0.0030523875314864,0.0022680259116428,0.0005050934996301,-0.0052838218156518,0.0,-0.0083095434367387,0.0,0.0042672331752869,-0.0121346791153595,0.0,0.0,0.0045989813825889,0.0,3.0,2.0,1.0,3.0,10.0,0.5
587,0.0,0.0,-0.0283996868926126,0.0,0.0,0.0,0.008761051427924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395906331447092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044885556198063,0.0,3.0,2.0,1.0,3.0,10.0,0.75
588,0.0,0.0,0.0,0.0,0.0,0.0,0.0234171249604541,0.0,0.0,-0.0015299537980017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0335378631300304,0.0,0.0,0.0,0.0,0.0,0.0204314973812013,0.0,3.0,2.0,1.0,3.0,20.0,0.25
589,0.0,0.0,0.0,0.0,0.0,0.0,0.0286230983881186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,20.0,0.5
