,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,a,b,A,B,s,R_y
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093168406676099,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.75
1,0.0,-0.1001590757166067,-0.0930650872132823,0.0,0.0,-0.0529015093654922,0.0153586985129836,0.0,0.0,-0.0518209880238061,0.0351453963503746,0.0766764201925234,0.0,0.0,0.0882582765483458,0.0,0.0,-0.0780353776406463,0.0,0.0,0.0402232876273416,-0.0179101080689942,0.0129672661172619,0.0520314630812441,-0.0525167335316407,0.0,0.0,-0.0636557111629218,0.0,0.0,0.0451954199919761,0.1111374038805891,0.0,1.0,1.0,1.0,1.0,10.0,0.25
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408643893184315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.5
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0850345824160216,-0.0486754810720612,0.0,0.0,0.0,0.0,0.0,-0.0900047952213454,0.0135936328976107,-0.0340912824619412,0.0,-0.091030733830287,0.0,0.0,0.03246714745082,0.0,0.0,0.0,0.0,0.0,0.0,-0.0099301434648039,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.75
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138037186425604,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.25
5,0.0,0.0043154883022388,0.011108021516367,0.0,0.0006376412073836,-0.0027353978353427,0.0,4.156683688898849e-05,-0.0055984543460627,-0.0074818010049553,0.014531254295212,-0.0031475248776951,-0.0096619927131697,-0.0295091362498683,0.0071451265924563,0.0122712551509977,0.0076664115949514,-0.0424558893821316,-0.0192902868726101,0.0158869734873801,0.0083559202884681,-0.0002880310768601,0.0252123521841453,0.0131473060628088,-0.0051332354572346,0.0109887947119866,0.0050323192795426,0.0113936405776934,-0.0028809875545204,0.0257845660197553,-0.0001730235173704,-0.0028029649764402,-0.0227933940929673,1.0,1.0,1.0,1.0,20.0,0.5
6,-0.0258914980705568,-0.0693626462952662,-0.0589866451510655,-0.0141078416660748,-0.0100318760918421,0.0956742130390641,-0.0451327165850471,0.0486078156712252,-0.0567660406932158,0.0416586135266839,0.0603067626213139,0.0307068094456619,0.032055606404767,-0.0303964466873567,0.1025251019170968,-0.0623948149547151,-0.0252208466850788,-0.0069053433660197,0.1155660881334194,-0.0542148984195293,0.0346225611994701,-0.005612553159309,-0.0190929819174969,0.0782110650364477,-0.0410086835087991,0.139378942194849,-0.1015044250305062,0.0338188280889595,-0.059749712276446,0.0331447250003797,-0.019964165974293,0.0717367634595365,0.0465426457244738,1.0,1.0,1.0,1.0,30.0,0.25
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0185119681609692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0654405487458707,0.0,0.0354722154931848,0.0,0.0,0.0,0.0046853614461261,0.0947207314471086,0.005891303080814,0.0,1.0,1.0,1.0,1.0,30.0,0.5
8,0.05723402912881,0.0444660031433247,0.0,0.0461027794677537,-0.0723500333851407,-0.0099374258664333,-0.0186054424829934,-0.0476103871307992,-0.0126734973450595,-0.0258762625185719,0.0,0.1001599026896871,-0.0621478506743909,0.0,0.0556412093206726,-0.0409178699498449,-0.0529686670896707,0.0225052485604159,0.0,-0.0374994795213473,0.0,0.0100952852543623,0.0235228829448694,0.0100574398582496,-0.0219501092688145,0.0300439881522976,0.0537612933293924,0.0283878707488402,0.0963293630392198,0.0650614605146013,0.0989160473975013,-0.0595083692586576,-0.0020197863271802,1.0,1.0,1.0,1.0,30.0,0.75
9,0.0,0.0,-0.1315462608899472,0.0,0.0,0.0,0.1228566022004466,0.0,0.0,0.0,0.3342049841694019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0441401708753851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.25
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143760172749719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.5
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285341445426854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.75
12,0.0,-0.1626496545918685,0.0,0.0,0.1445768951359641,-0.0203718383932216,0.0141584170373729,0.0,0.0,-0.1841618404074447,0.0,0.0,0.0,0.0,0.126584236606832,0.0,0.0,0.0,-0.0167601569511505,0.0,0.0,-0.0267233619942373,0.0,-0.0046245611720836,0.0,0.0926796897483343,0.0,0.0,-0.099176126890906,0.0,0.0,0.0737053031378957,0.0,1.0,1.0,1.0,2.0,20.0,0.25
13,-0.0176018534924569,0.0051547733809591,-0.0607463080342551,0.0250871164953927,0.022626293821229,-0.0495997554530569,-0.0212076731171941,-0.0244902586238065,0.0126250721185396,0.0098455780675083,0.0,-0.0121303454917375,0.0995224255213146,-0.0436534494039281,0.003777897078742,-0.0404877464393474,-0.0279966315024897,-0.0477214917994062,-0.0615241016408599,0.063424567369065,0.000543967762935,-0.0349232671967794,-0.0225790057836314,-0.0015965898572926,0.0443302218222878,0.0159425366123509,0.0287712139249575,-0.0563203196214584,0.011916497076434,0.0,0.109077903851908,-0.0373485507969183,0.0196196989498599,1.0,1.0,1.0,2.0,20.0,0.5
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476125259137519,0.0,0.0463721065745754,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,20.0,0.75
15,-0.0095655488298508,0.0344880559191986,0.0081145499316507,-0.0295888293771301,-0.1037668045791164,0.0818636676116121,-0.0782259796106594,0.0409886481777526,0.0077529857743905,-0.0908810327463804,-0.1137063015943812,-0.0355845569733593,-0.0141472362082715,-0.0517253206728624,-0.0018736936406164,-0.025653944536606,-0.0236776720096654,-0.0435680846360259,0.004927265528065,-0.0122606089359571,-0.012192729731457,-0.0453427792070632,-0.0315705174131171,0.0461564012461231,-0.0606578435398022,-0.0169341416710901,-0.0897551167796995,-0.0012801786078722,0.0948338925302901,0.0116899800452585,0.0284220860593985,-0.0554153825981921,0.0238878215661273,1.0,1.0,1.0,2.0,30.0,0.25
16,0.0,0.0,0.0,0.0,0.0232662484525316,0.0,0.0182232021481866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0234399725546189,0.0,0.0,0.0,0.1084036362173196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,30.0,0.5
17,-0.0050310622266399,0.0193170588021618,0.0017371214127262,-0.0027777954579543,-0.0213720114353359,-0.0009856518459987,0.0161092614092016,0.0278989100032158,-0.0178115353362171,-0.0290211023521925,0.0066048124931871,0.0074610762777042,-0.0059238033437622,0.0066063150555132,0.0016050639993688,-0.0043488070102755,-0.0132171681771876,0.0004943990063599,-0.0107821732414205,0.0073859448252147,-0.0127484799477263,-0.0441819863011868,-0.005181752211723,-0.0173273402042351,-0.0025287300499306,0.0008920257583119,0.0165950085622149,-0.0103505589563765,0.0133675055371853,0.0182578654405186,-0.0115604861643987,0.0095099774306306,-0.0010467008998102,1.0,1.0,1.0,2.0,30.0,0.75
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3083947147898999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.25
19,0.0,0.0,0.0,0.0,0.0,0.049114816050609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0554702508446766,0.0,0.0561042863637413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471363744934261,0.0,1.0,1.0,1.0,3.0,10.0,0.5
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909595367321131,0.0,0.0,0.0,-0.0881516760575677,0.0,0.0,0.2161462058475908,1.0,1.0,1.0,3.0,10.0,0.75
21,0.043986767063491,-0.0185689375629564,-0.0645503938256193,0.033733020418418,0.0499205725082144,-0.0539219385553639,-0.0138222259799932,0.0444415104941168,0.0435781023527386,-0.0771757638554469,0.0679144241377566,-0.0233416787101169,0.0143811440803998,-0.1345610177055204,0.0452813739612768,0.0019206067269892,0.0031010334037819,0.0323112745863667,-0.0251338207685235,0.0221181894745855,0.1195225780862246,-0.0293998773210918,-0.0366070960589782,-0.0622691491632836,0.0089457907326674,0.1314139500936968,0.0,0.070601877590495,0.0780521256072283,0.1443283507652477,0.0274308009588097,-0.0509464606259441,-0.0825176250609593,1.0,1.0,1.0,3.0,20.0,0.25
22,-0.0116561048791492,0.0,-0.0520149685380731,0.0216214206900183,0.014003572626862,0.059138154851903,0.0095352986300304,0.0,0.0,0.0,0.0,-0.0779509224928141,0.0,-0.0611805591705181,0.018620127159028,-0.0081624188631342,0.0449682784291755,0.0142276349502586,0.0309888654463266,-0.1249736295850621,0.0499764636321073,0.0287650871290255,-0.0675519102486864,0.0488323161086221,0.0212765006995044,0.0369784186985677,-0.1026306867848844,-0.0775213175928642,0.0,0.0,0.0,0.0,-0.0325513136079266,1.0,1.0,1.0,3.0,20.0,0.5
23,0.0,0.0,0.0525389333543223,0.0,0.0,0.0,0.0,0.0,0.0,-0.0663259781960427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,20.0,0.75
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1536788940318004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,30.0,0.25
25,-0.0193962165472621,0.0072979810186345,0.0044429690399725,-0.0090582691403036,-0.0198634923388511,0.0172985507772433,-0.0035997677575381,0.0143765770685618,0.0028457868412801,-0.0106198023587789,-0.0222819291028211,0.0088102560172046,0.0329056579885803,0.0024954913859373,0.0199737081560856,0.0147990380294753,0.0069396274963494,-0.0174409797004848,0.0161991603561855,0.0143796195155111,0.003367299076324,0.0213433324267253,0.0044561996492739,-0.0222495709551619,0.0245001456047347,0.0,0.0332222891212721,0.0078408790660328,0.0357988336742306,-0.0397832837950525,0.031521170618195,-0.0001634406786047,-0.0104503370288345,1.0,1.0,1.0,3.0,30.0,0.5
26,-0.0571056356457536,0.0,0.0,0.0,-0.0099112138431235,-0.0075539995726597,0.0,-0.0253569475451097,0.0,0.0278445876468183,0.0127806464659928,0.0,0.0,0.0205787503817309,0.0543602734570921,0.0043135140021322,0.0008376890134657,-0.0328591437857665,-0.0048369970716549,0.0201076234415356,0.0472032882063658,0.0181403383912794,-0.0872457281744424,0.0115613237642597,0.0,0.0,0.0134900839810864,0.0494967469195667,-0.0148244679416877,0.0,0.0,0.0046906140758794,-0.0255138662710812,1.0,1.0,1.0,3.0,30.0,0.75
27,0.0,0.0,0.0,0.0,0.0,0.0,0.1133197046756396,0.0,0.0,0.0,0.0,0.0,0.1753639165889041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.25
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253949993556954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2214890549380463,0.0,0.0,0.0,0.0,0.0535254957469534,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.5
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216000629054562,0.0,0.0,0.0528909716377105,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.75
30,-0.0314761612942678,-0.0686239351219426,0.0112289799066321,0.0012487015129234,-0.0140937941294906,0.0299421854182909,0.0505263319349687,-0.010606281298298,0.0059365736800236,0.0039461841617599,0.041113325472801,-0.0342653415200154,0.0655919042321652,-0.0303429614758951,0.0356834023772024,0.0065771832747446,-0.0006897406195581,-0.0103747918515358,0.0358092082953166,0.0,-0.0140895846095471,-0.0103949334669079,-0.0398840946620631,0.0150949117541187,-0.0720858202799153,0.0497255908362657,-0.0078159503863098,0.0311858236219838,-0.0193475960740194,-0.0027832764427807,-0.0611051521858226,0.0527542371701025,-0.0351543505076956,1.0,1.0,2.0,1.0,20.0,0.25
31,0.0,0.0,0.0,0.0,0.0,0.0,0.085798280184819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0,0.5
32,0.0,-0.0829818744752005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0,0.75
33,0.0040806835469448,0.0302792335024134,-0.045097300456006,-0.0014746366357514,0.0,0.0077201900199613,-0.0429539396214343,-0.0093558638370816,0.012543421210913,-0.0204556358243494,0.0051154504937779,-0.1104540685079316,0.0091848035958712,-0.0066813292593342,0.0678310289029249,0.0,0.0111593965796292,-0.0229092377166011,0.0367591447573844,0.0722801957356559,0.0512028047455595,0.0314447454493272,-0.0623282025585117,0.0250379932830659,-0.009986275897023,0.0350325887596577,0.0,-0.0326136289019337,0.0111329242349236,-0.0298665064237881,0.0261099930724099,0.0649005829069607,-0.0270793879822707,1.0,1.0,2.0,1.0,30.0,0.25
34,0.0,-0.0284850655209129,-0.0023469967229795,0.0,0.0,-0.0160447397920627,0.0549927642864172,0.0181147831744338,0.0,-0.0090436168164727,0.0187537500703552,-0.0194432888559109,0.0500363945607189,-0.0215484220381643,0.0552717746690174,0.0,0.0241753155985305,0.0045991381788617,-0.0445077527991265,0.0,-0.0377971807653098,0.0399794633408446,0.0211874267119998,0.0164244067595365,0.0523632524808345,0.0462582499208696,-0.0215326135796525,0.0158628977913414,0.0002593232533082,-0.0364026539876852,0.0,-0.0038295375027502,0.0,1.0,1.0,2.0,1.0,30.0,0.5
35,0.0106381496799059,-0.0355266686335801,-0.0176161792521759,-0.0108528690859243,0.052079223688267,0.0573488689675849,0.0089415109202854,-0.0332680447137339,-0.0045087039214641,0.0027698891204462,-0.0605460940722969,-0.0025892908623343,0.0296233826211832,-0.0467550378042926,0.0195432534069615,0.0188424156161652,-0.0243789070498369,0.0,-0.0056355428593285,0.0203220593180835,-0.0215806658307503,0.0896658000827003,0.0179758301359372,-0.0224303294525051,-0.0033935961027941,0.0959694525424011,-0.0345577810956811,-0.0440018502290755,0.0214825223132965,0.0093151411841042,0.0289846918648939,-0.0298960643256178,0.0,1.0,1.0,2.0,1.0,30.0,0.75
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2092649924782681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.25
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898980791933362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.5
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0420980309154715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.75
39,0.0137218324663501,0.0090751444243389,-0.0191959214688896,0.0217691733165332,0.0063415130976399,-0.0040962314489399,0.0098935748454342,-0.0074945724774324,-0.0009378743795622,0.0053208398930686,0.0063832036769902,0.0043815983761091,0.0028458839007331,0.0053371383312734,-0.034874171016877,-0.0017953022343951,-0.0055640570058118,-0.0007673939708079,-0.0179171911125828,-0.0278064506036366,0.0125704208524726,-0.0115783262835277,0.0067164769265934,-0.0033957087787895,-0.0137287112516491,0.0,-0.0083328974986488,-0.0012841844138203,0.0157940149218963,-0.0097839787604062,-0.0036976151077988,-0.0071685766954287,0.0040994557312006,1.0,1.0,2.0,2.0,20.0,0.25
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2444234709863309,-0.0741202938966891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,20.0,0.5
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122676064041807,0.0,0.0,0.0,0.0,0.0970934753217269,1.0,1.0,2.0,2.0,20.0,0.75
42,0.0,-0.0006936411641344,-0.0111460160708196,0.0,-0.0190849368544343,0.0,0.001635712942715,-0.0087067495818043,0.0,0.0,0.0069382185449063,0.0,0.0048855827225779,0.0,0.0,0.0,-0.0006713292280992,0.0,0.0,-0.0048030692141232,-0.0093849562450895,-0.0054914028559571,-0.0096287002206865,0.0,-0.0140424514955872,0.0110994656039423,-0.0160735751402598,0.0020880385811029,0.0,0.0062473763353567,-0.0006824734650346,0.0026456713068392,0.0,1.0,1.0,2.0,2.0,30.0,0.25
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275811670512616,0.0,0.0,0.0,-0.0157339084933016,0.0,-0.1708169037858015,0.1250986728896074,0.0,-0.1288020804342711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728117133400016,0.0,-0.0013837156300475,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,30.0,0.5
44,0.0457659381989146,0.0027292754297522,0.0438718761312755,-0.0095182565824123,0.0223764552161853,-0.0375047818710546,0.0680630187153496,-0.0263315404168454,0.0651816323609744,-0.0953372860304936,0.0172258059406058,-0.0492690672247819,-0.0079008089224119,-0.0367917679109562,0.0558617975802245,-0.0007547874700064,0.0833116755938455,-0.0395403520733843,-0.0057470687797129,-0.0263426762379585,0.0775860963424582,0.0258722360742628,-0.0018658773154973,0.0199697508173125,-0.0204335179771372,0.0830972300458312,-0.0001428990920909,-0.0249710401988356,0.0261630935320846,0.0374207084903911,0.0420464964390554,0.0372394864715749,-0.0714422527962738,1.0,1.0,2.0,2.0,30.0,0.75
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726692978748574,-0.0709669474812213,0.0,0.0,0.1904345425871067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.25
46,0.0,0.0,0.0,0.0064601172261479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.5
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806116370632004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.75
48,0.0,-0.0550634064380352,-0.0336879460703929,0.0356954381859789,-0.0212711930243997,0.0571720638403987,0.0087694427639717,-0.0002317338047923,0.0305751189919227,-0.0370294402500653,0.0104054527292338,0.027334210622232,0.0326558462675596,0.0070272490516382,0.0008757584195542,-0.0256756439381386,-0.0760843373292713,-0.0112256231755401,-0.022882235866055,0.0034419567567618,0.0,-0.0290072979488082,0.0201615684123276,0.0095158144190479,0.0,-0.0092250827539149,0.020166852946479,-0.0637976252393314,0.0426172686883028,0.0435489516652876,-0.0076172135016424,-0.0144963762422485,-0.0045061370513362,1.0,1.0,2.0,3.0,20.0,0.25
49,0.0035567441235758,-0.0447073084193176,-0.0454062621585104,0.0984790532836642,-0.037310955465143,-0.0326300259574251,0.0587901358350913,0.0033476384341428,0.0097814540332629,-0.069129725943857,0.0101374593483039,0.0,-0.0232829721755126,0.0008063463822304,0.0495757587477376,0.0261348235068226,-0.0140528691763965,0.0362448745843625,0.002473188710994,-0.0358547127508276,-0.0585466709101557,0.0851422622298357,-0.0364868293958656,-0.0359012327578686,0.0153793702818345,0.0848316093668932,-0.0172427755442644,-0.0358751722510049,-0.0052420816559969,0.0468913325370736,0.1149219314035513,-0.0728438982585838,-0.0068136023861349,1.0,1.0,2.0,3.0,20.0,0.5
50,-0.1248534726157121,-0.0271262170066677,0.0,0.0339201795599336,0.0,0.0,0.0,0.0,0.0953163806516275,-0.0997558533028227,-0.0270916558301462,0.0,0.0395703340659375,0.0,0.0509392069450964,0.0,0.0,0.0,-0.0042288553808138,0.0,0.0,0.0,0.0,-0.0894259260585588,0.0,0.0310785257685666,0.0,0.0,0.0,0.0,-0.0976880804381411,-0.0079167830184313,-0.0232079788161676,1.0,1.0,2.0,3.0,20.0,0.75
51,-0.0264811897855008,0.020979685520334,0.0075355342396696,-0.0084042227687416,-0.0199568199494235,-0.031831552283755,-0.0095648236771827,-0.005369114861103,-0.041043410616425,-0.007325784134771,0.0301543230954775,-0.0016944028643226,-0.0022772094279504,-0.0239028563844216,0.0242428289194019,0.0252179744719363,0.0,0.043187743701692,-0.0035617471179776,0.0300195017742889,-0.0144220727586454,0.02691476357337,-0.0304437660495827,0.0303592973551645,-0.0149299775677314,0.0103913065520445,0.0395166371529362,-0.0148514165674209,-0.006515223336331,0.01066429988782,0.0064010572402648,-0.0234842094786666,0.0256861326676472,1.0,1.0,2.0,3.0,30.0,0.25
52,0.0061965913167241,-0.050329785945637,-0.0307623447354296,-0.0043339621921576,0.0049393430712892,-0.0111090327243801,0.0400703484509705,-0.0040737435032928,0.049945555959299,-0.0388435283126625,0.0508250343090348,1.4831074965149411e-05,-0.0474606982446325,-0.0646695844683069,0.0057392494858264,-0.0110847396155189,-0.0208612847084493,-0.0239315841505559,-0.0167462154458471,-0.0121810240709619,-0.0026710556353248,-0.0152327657569458,0.0054300905994485,-0.037338254650006,-0.0379233421391719,0.0813408549857007,0.0154846514309029,-0.0446963553217125,-0.00856250473452,0.0157592444586502,-0.0143125943979663,0.0248633798905328,0.0087642611523594,1.0,1.0,2.0,3.0,30.0,0.5
53,-0.0002895681181876,0.0165334733754122,0.0,-0.0147484515144293,0.0098479967738806,-0.0200889797128081,0.0,0.0223054805827896,-0.0086626430101921,-0.0479111787230103,-0.027659734562454,-0.0408098094629928,0.0,-0.0100345197781561,0.0325266259165926,0.0,-0.0873856153288017,0.0,0.0,0.0309018003189996,0.0,0.0475628068227811,0.0,0.0,-0.0110985506589726,0.023143164135841,0.0137029853039613,0.047268397772534,0.0094713373526308,0.048927732354172,-0.0002553354121418,0.0388821066627037,-0.0046380111127046,1.0,1.0,2.0,3.0,30.0,0.75
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881994764647943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,0.25
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335546265312052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785965212154775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,10.0,0.5
56,0.0,0.0,0.0,0.0,0.0,-0.001092573009158,0.0,0.0,0.0,0.0,0.0028042972758673,0.0,0.0,0.0,0.049103049502701,0.0,0.0,0.0,0.0,0.0,-0.0412632504214738,0.0250205090370778,0.0,-0.0448542268204788,0.0,0.0,-0.0486203325707575,0.0,0.0,0.0,0.0,-0.0124816128546004,0.0,1.0,1.0,3.0,1.0,10.0,0.75
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112464262621946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0222084546927829,0.0,0.0,0.0,0.0,0.0,0.2279192223421783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,20.0,0.25
58,0.0,0.0187172628668752,0.0,-0.0205144430448655,-0.0599521829072553,0.0,0.0,0.0,0.1189900621688035,-0.0955902899781108,0.0,-0.1264483937832923,0.0188434241386963,0.0,0.1043661304034658,-0.0151579885244503,-0.0117737416306236,0.0,0.0,-0.0746092976161705,0.0,0.0,-0.0836355269190878,0.0,0.0,0.134456392747517,-0.1579725854850768,0.0,0.0,0.0,0.0,0.0167150692327168,0.0,1.0,1.0,3.0,1.0,20.0,0.5
