,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CLVMNACSCAB1GQSE,QSER368BIS,IRLTLT01SEM156N,CPMNACSCAB1GQSE,LRHUTTTTSEM156S,IR3TIB01SEM156N,a,b,A,B,s,R_y
376,-0.0180473487875498,-0.0904790580767408,0.0,-0.0113101195387123,0.0573175792566295,0.0453919735005477,0.0511686891555255,-0.1571928382185082,-0.0231165780359872,0.025202017357366,-0.0772107585282595,-0.004680085107414,-0.0459109477249587,0.0400625189095764,0.0913046341269714,-0.0590496916117192,-0.0258768264874403,-0.1760588330826684,0.0261164549738234,0.0333691211831521,0.0790952522976799,0.0,-0.0274163058836941,0.1569035264736024,0.0883175984175548,-0.0158088814010293,-0.1113150262730808,-0.2221616126029059,0.054878330209861,0.0009299723444865,0.0,0.1119424177622491,-0.2258921210086823,-0.113709799967707,-0.1130010084296486,-0.1145642352683074,-0.0307542014658672,-0.1097299418489827,0.063860538631147,2.0,2.0,2.0,3.0,30.0,0.5
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456200756587699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,30.0,0.75
378,0.0,0.0,0.0926374740044434,0.0,0.0,0.0,-0.0217323081192846,0.0,0.0,0.061838515354845,-0.0427062109482431,-0.0495002975920491,0.0,0.0041009788404795,0.0,0.0935360509158066,-0.1155615393538781,-0.0887004343624084,0.0,0.0,0.0,0.0,0.0425593941367411,0.0557936899400864,0.0428212209989354,0.0567448954715407,-0.0901480094085659,0.0,0.0,0.0,-0.0120653669543056,0.0130899795324916,0.0,0.0597695212764806,0.0,0.0,-0.0037926397388337,0.0840679048990798,-0.0078408496972461,2.0,2.0,3.0,1.0,10.0,0.25
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3516109505959965,0.0,0.0,-0.1098423466604438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683219686280887,0.0,0.0,0.0,0.0,0.0,0.0,0.5089852066310552,0.0,0.0,2.0,2.0,3.0,1.0,10.0,0.5
380,-0.6092074037876022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,10.0,0.75
381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2245612746886356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,20.0,0.25
382,0.0,0.0,-0.3378280100954441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1241137238775605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,20.0,0.5
383,-0.197564832311528,0.0,0.0,0.0,0.0,0.0133746559774984,0.0,0.0,0.0,-0.0648850521711963,0.0401783196633622,0.0,0.0,-0.0018131770862085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1019173933954967,0.0,0.0,0.0,0.0157556430153415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,20.0,0.75
384,-0.1838928276317796,-0.0847700929584243,0.0692866607242246,-0.0752856119572847,0.0,0.0090691341181629,-0.1135835942318645,-0.0093125609892487,0.0550741127073828,0.0787288891075838,0.1866518573257296,0.0,-0.1576774530015078,0.0471880691235611,0.0,-0.1771980327216764,0.0,-0.0011019124989753,-0.1902723183246676,0.0230761739082291,-0.2068852574274055,0.15251144738516,0.0710939268897143,0.0,-0.1342277364302523,0.0,-0.1420157635145789,0.0333436604442681,0.186707310944369,0.290365147343341,0.0673162092750123,-0.0766323481998696,0.0136582656666983,0.035706646986875,-0.2334885382349755,-0.107762624996951,0.1003381113042388,-0.0973421524051308,0.0408239356266946,2.0,2.0,3.0,1.0,30.0,0.25
385,-0.0109824516292897,0.1108833781480565,0.0363620037904101,-0.0367901037398339,-0.0742823815743597,0.0131494057196065,-0.067544126793497,-0.0944371027420983,-0.0095661150462171,0.0049756624576991,0.0984028071569939,0.0728601557130562,0.0249913721996991,0.0031742291562978,0.1011767273412115,-0.0737702556001394,0.0403025251214902,0.0623211821195455,0.1179811873147818,-0.0129446984114788,0.0213327194317705,0.0630476121953935,0.0,0.1474409550763775,0.0076578778089794,0.0,-0.001511413758467,0.0225055705644455,0.0298583769063765,-0.0249066450981246,0.0211671920228788,0.089179189841563,-0.0534213020518219,0.0126397059150243,-0.0351154537325178,-0.0403537985527381,-0.0396172438959675,-0.0029707949700359,-0.1114308541672638,2.0,2.0,3.0,1.0,30.0,0.5
386,-0.008818925859282,-0.0412047945357064,0.0,0.0061198800742684,-0.0192647572809576,-0.0431267125186144,0.0315491456518633,-0.0201095979991788,0.0,-0.0254254570514823,-0.0187724353544266,-0.011197447180452,0.003518387436232,0.0,0.029096029046649,-0.0145911026940953,-0.0164936924547703,-0.0118017575175604,0.0,0.033699058953232,-0.0369652383804348,0.0,0.0282587244736507,0.0290995736542558,0.0,-0.0186639227444674,-0.0093287398902426,0.0,0.0079817205269265,-0.019806886123361,0.0125224494847176,0.0033030622395889,-0.0283244762115948,0.0,0.0,-0.0206871285298355,0.0061584184426234,0.0,0.0,2.0,2.0,3.0,1.0,30.0,0.75
387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1582830793743736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,10.0,0.25
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275294698397064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,10.0,0.5
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3576936831697546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,10.0,0.75
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1293872275900718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3376694804315839,0.0,0.0,0.0068259688611966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,20.0,0.25
391,-0.0297660506825325,-0.0949958543721726,0.0087547473389432,0.0083818868356103,0.0136749419150692,-0.0626236154350236,0.0669801218206961,0.0302366387686418,0.0524334772365566,0.0075322834367416,-0.1148738155133408,0.0,0.0387262885216108,-0.0218682435858751,-0.0617273281448034,0.0616775587404603,-0.0495317591908328,0.0419875192691927,0.0420514315263202,0.0272540262344967,-0.0170920323650223,-0.0163132315820615,0.0079515653838858,-0.0427971023209214,0.0504222817311311,-0.0155812181836519,0.0357531523995577,-0.0362281530225969,0.0107079647121703,-0.048634569775709,-0.0825921498080297,0.0200897241655812,0.0,-0.0740033064654916,0.0115614194333901,0.0481717788919859,-0.0318544929880835,0.0,0.0383032065956354,2.0,2.0,3.0,2.0,20.0,0.5
