,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,QNZR368BIS,IR3TBB01NZM156N,IRLTLT01NZM156N,NAEXKP01NZQ189S,QNZN368BIS,a,b,A,B,s,R_y
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607313071185494,0.0,-0.1129205583989895,0.0,0.0,-0.1060462598452863,0.0,0.0,0.186120617242446,0.0,0.1777053550499752,0.0,0.0,0.0,0.0,0.0,0.0,0.0069597283649231,0.1717588515002229,0.0,0.0,0.0,0.2197828354966322,0.0868244582724604,0.1502229208902664,-0.2399522093750971,0.0,0.0,0.0,0.0,-0.1909868650300761,0.0,1.0,1.0,1.0,1.0,20.0,0.75
1,-0.3490271226207841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3411862185662709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0321890976334814,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.25
2,-0.4409683491418941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0676625555990536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1179545812215699,0.0,0.0,0.2772260664272619,0.0,-0.256594211571848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.5
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908596028724547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.75
4,0.0,0.0,0.0,0.0,0.0,0.0,0.3047174025197411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.25
5,0.004929301303401,0.0027526731866938,0.0148003473706351,0.0225608244397539,0.0007613825705587,0.033603943289509,0.0290770920008572,0.0023515959387542,-0.017287913295495,0.0125136840720604,0.0245687965607414,0.0108192698219505,0.0114160932235013,0.0079770524618254,0.0018914782378968,-0.0017175944847197,-0.0193966167240302,0.0066290571771675,0.0032005982548669,-0.0068796441512096,0.0078292345870576,-0.0467695619435831,0.0107204794284972,0.0066305155716558,0.0321294024268607,-0.0714773114937911,-0.0163145670218466,0.0146750359117531,-0.0375184055117004,-0.0113396434597466,-0.0130731115601779,0.0283337385694828,-0.0113789462004382,-0.0184955724084852,0.0017278870872294,-0.004092198189563,0.0080542132528655,0.0125088794996195,1.0,1.0,1.0,1.0,20.0,0.5
6,0.0,0.0,0.0396070190017757,0.1015345200877796,0.0,0.0,0.1428054823218754,0.0708605810755455,0.0,0.0,-0.0693618144288293,0.0,0.0,0.0757591754899427,0.0,0.0,0.0,0.0,0.0,0.0,-0.073757617790998,0.0,-0.0071298915396476,0.0,0.0,0.0,0.0,0.1350620462934346,0.1417777179716746,0.0,0.0,0.0,0.0,0.0,0.0,0.1334351253941395,-0.0998249797021655,0.0,1.0,1.0,1.0,1.0,30.0,0.25
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191022472950895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,30.0,0.5
8,-0.501380422643335,-0.1755361812983288,0.0,-0.1444852517645127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1052523873566862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,30.0,0.75
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5531005837596163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1030436641663635,0.0,1.0,1.0,1.0,2.0,10.0,0.25
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4022791836935445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.5
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4079381517862734,0.0,1.0,1.0,1.0,2.0,10.0,0.75
12,0.0,0.0,0.0,0.0,0.0,0.0,0.3360546064689398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536356403665445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252413407192515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.176539966234539,0.0,0.0,1.0,1.0,1.0,2.0,20.0,0.25
13,-0.2473928964538287,-0.0966680046645569,-0.0117974196296451,-0.100112228707796,-0.0853070138724152,-0.1143269660879134,-0.1000873763225584,-0.0399487322247543,-0.1257610886791943,-0.1104745508123109,0.0,0.1866149559502044,0.2880929377059427,0.074189850052293,0.0335497501663245,0.1575118868644849,-0.0234022678541356,-0.056292730849417,0.0182669641354029,-0.0671642800544161,0.0535820882267819,-0.0321729995311818,0.1889288065357458,-0.0305765553023534,0.0088215658039516,0.0649561172464326,-0.0642215930498201,0.0371725528537261,0.1286331075200879,0.1004436403240217,0.0472161996568799,0.0070478040773746,-0.2324387705504477,0.0,0.1287194118325357,-0.0660799887772674,-0.1173283110269917,0.1206219857066986,1.0,1.0,1.0,2.0,20.0,0.5
14,-0.0572563996496161,-0.0465158571693149,-0.0478525585913912,-0.1218421378583244,-0.0057836775473815,0.0298153887275056,0.1999783511865779,0.1230157496637925,0.0311919630632898,0.0736927181767421,0.0310136098824879,0.0728007239778686,0.2902505659138176,-0.2205760219096119,0.1199374161507914,-0.0369820114204318,0.0782065395557576,-0.2081439702046473,0.1435706198885281,-0.1548632999688793,-0.058426810725432,-0.0116661156869381,-0.0763059843818994,0.1372486471590137,0.0089589241160349,0.0870295553344716,-0.180090375413348,-0.0282943862914379,0.0363279044306191,0.0320330172841846,-0.0118403559609742,0.0593863761025526,0.1323549550876181,-0.0068939060547529,-0.0838776832846673,0.0708520124099773,0.0802886767133873,0.0782448736439229,1.0,1.0,1.0,2.0,20.0,0.75
15,-0.1991638753127419,0.0,0.1570567175039285,-0.2283752513972974,0.0275794372251033,0.0074256732750877,-0.0626563319505359,-0.075894805163405,0.0260319320597173,-0.0954468815780063,-0.0843756272932889,-0.078545237928003,0.0,0.1432783676624533,-0.0574716541796386,0.0083043258990064,-0.0149098908795741,-0.0650049872100334,0.0,-0.0704141806279153,0.0727937675453767,-0.0666253567565465,-0.0716949634295583,0.0573131176423564,0.0549313795093919,0.0392441978154512,0.2053633252294765,0.0,0.016896489461297,-0.217901179598116,-0.1042205229233678,0.012357843285604,-0.0030768570145698,-0.0081082520806947,0.1444141763926873,0.0041084474501777,-0.1382903565004771,-0.0194340845327585,1.0,1.0,1.0,2.0,30.0,0.25
16,0.0016650881436817,0.0816919449503315,-0.0303784908705667,-0.0096454892671843,0.023231452296784,0.0057565932974574,-0.0133212487878871,-0.0345916297650108,0.0,-0.0137152623647333,0.0258387500225262,-0.0420311420812292,-0.0615819206762052,-0.0161416484779997,-0.0123058393865198,-0.0661158360583571,0.0477759800034355,0.0224596761832898,0.0004879901346783,-0.0535979585691778,0.0222660286197936,-0.0462684591489541,0.0058337798864131,0.0287134308090233,0.0118988884708436,-0.0065066047431464,0.0923843778648806,0.0315601414491448,0.0,-0.0096705245746821,-0.0273449459538984,0.0271230521868467,0.0439336342136354,-0.0063409539154868,-0.0120114469662104,-0.0110083838105896,0.0228542181476133,-0.0164234691536531,1.0,1.0,1.0,2.0,30.0,0.5
17,-0.1399372601114678,0.0811564883395807,0.0110689058497968,-0.1005720958831461,0.0,0.0749456202248337,0.014767937732223,-0.2060154792021225,0.15391755314215,0.0311695725258165,0.0,-0.0695737237099451,0.0426200350599988,-0.1120976420376512,0.0577988172547793,0.0685792193806155,0.0,0.1898311122837511,0.0544488963661609,-0.0699586178331237,0.0,-0.0595567007555351,-0.1767706761487397,-0.1430830891652475,-0.0891021006325723,-0.0129404486664153,-0.1359747880616127,-0.0527470104334952,-0.0399923681144204,0.0260968618029515,0.055121346734984,-0.1687135212352998,0.1164308489151534,0.0917590698102785,0.0,-0.1140270363151505,-0.0895986277790585,-0.0004927041206176,1.0,1.0,1.0,2.0,30.0,0.75
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0683805657295255,0.0,0.0,0.0,0.2435910211927164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.25
19,-0.0197132863172022,0.0,0.0,0.0,0.0,0.0171390031498139,-0.0016046009773638,0.0,0.0,-0.0839963969843886,-0.069194049532303,0.0,0.0,0.0,0.0749084643647019,0.1129424654832993,0.0,-0.1435498318528412,-0.0172912913517982,0.0,0.0516699001784338,0.1198112174274075,0.0,0.0,0.0,0.0,0.0,0.143198320999176,0.0693374172993993,0.0,0.0,-0.0544513378556951,-0.016768579414807,-0.0281745286372803,0.0403799467705836,0.0,-0.0041045007353253,0.0,1.0,1.0,1.0,3.0,10.0,0.5
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1201639647886383,0.0,0.0,0.0,0.2105939614850666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.75
21,-0.1097964247031186,0.0716481241568817,0.1256616965656881,-0.0862716849347024,-0.0297747253437677,0.1916685250117271,0.0119939876544426,0.0048640805266615,-0.0739817535209382,0.1400933985834498,0.0823598741417302,0.0416459666608611,-0.0582758400998942,-0.1223685062190006,0.2172185090243061,-0.127812619101788,-0.2859479734884744,0.0,-0.044506586249128,0.0065088532798648,-0.0039729715889127,0.1854254739441448,0.0855379835775309,-0.1068615580748062,-0.0863372849113475,0.2068038314223054,-0.1503240826232823,0.0884932395441321,0.4117008497492145,0.0093576726622239,-0.1808242437920937,-0.0397498453062385,0.1505311001682285,0.2051517681368978,-0.1498210246926676,0.1124696211150355,-0.1403138193716619,-0.044268301931455,1.0,1.0,1.0,3.0,20.0,0.25
22,0.0,0.0300475162373117,-0.092733044821595,-0.067038996610014,-0.0101404884152853,0.0329187725797333,0.0458724803640684,0.0519701852826779,0.0234649956163324,0.0648510215420263,0.0592674550820327,-0.0116751833970478,0.0088169655483032,-0.1114686525228881,0.0536789891917434,-0.0415240417859957,-0.071564551571008,-0.0257674107957677,-0.0773524822815343,0.0637338168277468,0.0,0.0145265357629869,-0.0200467070997856,0.0470360402663634,-0.0277048576145301,-0.0781841292489188,0.0436667194129547,0.0548187761524607,0.019479800172849,-0.0721959159306285,-0.0308888297118014,0.008412579227378,0.0,-0.0500277346694932,0.0645262287744146,-0.0095899453129008,-0.0481152985779568,0.0509337698527067,1.0,1.0,1.0,3.0,20.0,0.5
23,-0.089534103677434,-0.0810803192884509,0.0,-0.0576121738590641,0.075372399485254,0.1379391470352022,0.0438396459447328,0.188378164892727,0.0,-0.2011379862895805,0.0143194609966804,0.1619317241757571,0.117881305744633,0.4140655829115153,0.1752730254168219,-0.0957644551384028,0.1093712582042343,0.0633129042392098,-0.0946117540656567,-0.0522969428475722,0.0,0.2177886020835184,0.211821359006137,-0.1094158428905084,-0.0238451935001728,0.1166811023644023,0.0244981461558363,0.1984579341312244,-0.0187168370880165,-0.2672283909081951,0.2160011203345891,-0.019374203341368,0.030537627648609,-0.1602109702527133,-0.0206554244224283,-0.1413728767426916,-0.208432720248387,0.0,1.0,1.0,1.0,3.0,20.0,0.75
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1792312987350909,-0.3994646988263146,-0.1332791177078989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,30.0,0.25
25,0.0,0.0,0.0,0.0,-0.3967392180652284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1234282328457942,0.0,0.0,0.1320336488870637,0.0,0.0,1.0,1.0,1.0,3.0,30.0,0.5
26,-0.0534914886192936,0.2126586480739029,0.0592199258941784,-0.1081839110164511,-0.1076716695048014,0.2414829096720081,0.1991585172157437,0.0138080874296989,0.0314583329413858,0.1413415162072842,-0.3528135591710554,0.1243293713984125,0.4050192188544916,0.0803363549974724,0.0763681626050024,0.1782865502090641,-0.0524316802401978,-0.1774906459569233,0.327322296251544,-0.1602551551738938,0.0,-0.166960728472815,0.1285707506038078,-0.1569036149070268,-0.0765755675514363,0.0427570662020152,0.0394183497405842,0.1054444458387101,0.0,0.0713401549946187,0.078333340375502,-0.0848997422604992,-0.1031437381249293,0.0,-0.0132431541500808,0.0203059140526347,-0.2777036451233462,0.1365314430254103,1.0,1.0,1.0,3.0,30.0,0.75
27,-0.272926838500848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.25
28,0.0,-0.2185025036429783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1432748295476268,0.0,0.0,0.0,0.0,0.0,0.0,-0.0205025391167836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.5
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570045308381605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.75
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0720478570405392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0,0.25
31,-0.2798990975274961,0.1276052781190032,-0.1132976032281668,-0.1758481873918865,-0.0429469045036856,0.0078183600030624,-0.0327465572431122,-0.1056053984001659,-0.0072776020198608,0.0,-0.1980785625436772,0.0,0.0868122653958965,-0.1370303504169446,0.0,0.0230864891905217,0.0,-0.099866048949574,0.0096520993110523,-0.0982381111345968,-0.0474960722363616,0.0,0.0,0.1568781451620022,0.1056960007916562,0.1128883770036573,-0.0451794355670931,0.2510155201435551,0.1741048332690262,0.289835810577518,-0.0300030701310673,-0.2275632561778401,0.0,0.0074620625402922,-0.0758923312740619,-0.1420674919228134,-0.1783135998567602,0.082380703023552,1.0,1.0,2.0,1.0,20.0,0.5
32,-0.044716770222924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0447420645452663,0.0,0.0520798038747504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0,0.75
33,0.0078289050153546,0.0,0.0061413622786689,-0.0496676297860488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0153773696407916,0.2088802691881222,0.0173872360690311,0.0,0.0,0.0,0.0,0.0,0.0,-0.0268144464239691,0.0,0.0,0.0,0.025559548952954,-0.0574397758838105,0.0,0.13992904311226,-0.0418860405130367,0.0,-0.0270960672419472,0.0,0.0,0.0664026405610401,0.0,-0.000359025905203,1.0,1.0,2.0,1.0,30.0,0.25
34,0.061300251231564,-0.0040001730250774,-0.0272793591967308,0.0,-0.0130789158536013,0.0,-0.0204335224282237,-0.094442915868644,-0.0062750379649192,-0.0641126129158796,-0.0223365193180577,-0.0221178860018269,-0.0295530788425628,-0.0249767333397156,0.0336686961505112,-0.0214792494111462,0.0,0.0295369122214288,0.0113722899561098,-0.0144784830019084,-0.0484757748010122,-0.0188850297836012,0.0212688135188098,-0.0059886206414651,-0.0150251955833141,0.009499777393837,-0.0161873758835438,0.0,0.0,-0.0486765690655607,0.0124008476661556,-0.032519980728226,0.0165127149784325,0.010120620161152,-0.0145645247864714,0.0,0.0,0.0,1.0,1.0,2.0,1.0,30.0,0.5
35,-0.005209379298779,-0.0621543328170346,-0.1593047112743592,-0.0954934326857371,0.099994008439422,0.0987635862728996,-0.0145815232239818,0.0071787637915967,0.003016410041887,-0.0113521669214098,-0.2056723144124502,-0.0798259477027187,-0.0025106965613568,-0.2247067616139685,0.1521924246428411,-0.2243317854811231,0.1215739644663723,-0.244098514462009,-0.0314656307943655,-0.0648562593215016,0.0573557387487027,-0.1863743409038466,0.2212465104773711,0.1160868624651628,0.1804817794792109,0.2290085121300279,0.070219629596022,0.0015601738305412,-0.0855998383000149,-0.0217069546023219,0.215075356347565,-0.1295826237341056,0.0167591756846076,-0.0868151609641978,-0.0615683826625494,0.0302818980553638,-0.0644517565505012,-0.1503272502058451,1.0,1.0,2.0,1.0,30.0,0.75
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1378525410911516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.25
37,0.0,0.0,0.0,0.0,0.0,0.0,0.5889473787330792,0.0601619278546061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1499616783692471,0.0,1.0,1.0,2.0,2.0,10.0,0.5
38,-0.1428806058452124,-0.1240997475686605,-0.1458510975553772,0.0631407460616414,-0.0210138236090438,0.1584299898659871,0.01011078580788,-0.1298813870089939,0.1762198551748565,0.1153335622174776,0.0625343511225936,0.0705478655921157,-0.0307288469493113,0.2821571605701858,0.2631580427926718,0.0,-0.0637778266751947,-0.01862481214797,0.0783124056001924,0.09487980575891,-0.002734251868311,0.0653645438621938,-0.1725036009728663,-0.0898442352164523,0.0,-0.0768238262066763,-0.2388492184559856,0.1564727819794349,-0.0467486891880347,0.0153854051394785,0.2167402274705906,-0.0289880713931288,-0.020456652570965,0.1562146376286334,0.0365875514229248,0.3046421356157202,-0.2545032065168095,0.0046955305698368,1.0,1.0,2.0,2.0,10.0,0.75
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040834431164187,0.0,0.0,0.7126165567348437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2260475142984734,0.0,0.2517999136110395,0.0,0.0,0.0,0.0,0.1560244753081387,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,20.0,0.25
40,0.0,0.0037292686692747,0.0263327522490379,0.0,0.0327737044391826,-0.0398070654693164,0.0,0.0659359364276835,0.0,0.0,-0.0126199983808597,-0.0039557449261828,0.0149762292245128,0.0071887826085795,-0.0193501745187003,0.0,-0.037487591305211,0.0,-0.0174577588412394,0.0095769621720161,0.0310329287257931,0.0,0.0172379960699972,-0.0083791764214145,-0.0330292414147492,0.0591388268017544,-0.017790931142589,-0.019520753627784,0.0059805490357723,0.0,-0.0080719267393678,0.0,0.0,-0.0155383158348785,-0.0050799692338218,-0.0015959745257493,-0.0237161221122211,0.0026071879464008,1.0,1.0,2.0,2.0,20.0,0.5
41,0.0,0.0,0.0,0.0,0.027307233839146,0.0,0.3566593716846566,0.0,-0.0765486147464819,0.0333857728408882,0.0,0.0,0.0,-0.0243512855050173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078943409508621,0.0,0.0,0.0,0.0,0.0,0.0,-0.0497437141900994,0.0,1.0,1.0,2.0,2.0,20.0,0.75
42,0.0293774411909725,0.009684420000338,0.0160001827815443,-0.0143415966603019,-0.0153826646230311,0.069366048277684,0.0145793451356667,0.0190116599100381,0.0,0.0246538078887892,-0.0749623426134226,-0.0212766562868681,-0.0069477453355815,0.0385743194140911,0.0119659494216106,0.0384420629320184,0.0288682571089902,-0.0374249994263988,0.0404877204078006,0.0124520760853835,-0.0427057158395096,0.1067007611455618,0.0155111906074,0.0544443969518457,-0.0063228683614341,-0.0313103196675413,0.0880232579808723,0.0178672577871941,0.0152958348405224,0.0060621459380499,0.0025658338860378,0.0046243187672487,-0.0015199534347002,0.0038877113604854,0.0184182283700522,0.0292434901469241,0.0475268320626894,-0.0204979723327497,1.0,1.0,2.0,2.0,30.0,0.25
43,-0.0666046263273715,0.0511576536124128,0.0029907275055958,0.0345851423518723,0.0849294666127135,0.1474814061062594,0.1496735928297876,0.2145343045588686,0.015532732993098,-0.0779547103052605,-0.0992853671308125,0.013344915488413,0.0312543542566434,0.1171906876368465,-0.0102652821537759,0.1349243660820962,-0.1446096194498156,-0.0497511427820371,0.1291166629065995,-0.1345107954080179,0.0302655025569201,0.1092925859248949,-0.0454556999704916,0.0804143491194476,-0.0422717702682176,-0.0691567645859437,-0.09848941884294,0.1716199725654834,-0.0399349551220821,0.0360535168635033,-0.0149218164652523,-0.0010947851669148,0.0466222709308036,-0.1142005381989767,-0.0405520384499307,0.1070042600017997,-0.1936173544411781,0.0699954090531082,1.0,1.0,2.0,2.0,30.0,0.5
44,-0.0167031489988395,-0.0944464519406811,-0.1586171683057886,0.0921992985594703,-0.00250864413204,0.0323888310134978,-0.0022248951942597,-0.0665374041052369,-0.1105022952988353,-0.0360916149770202,-0.1386808171616414,0.0447148234014283,0.3010674643708614,0.084010243163945,0.0684377979395839,0.2011363306816255,-0.070043987777023,-0.0265752135750787,-0.028819556069518,0.0465303172074366,-0.0319678940929603,0.0068132115774391,0.1265221612547046,0.000118561043046,-0.0225302970638485,0.0332471953000767,-0.0464076879702276,0.0778819689373056,0.0014626966783006,-0.0104247798270675,-0.0222652368345632,0.180361496080104,0.0519849699188624,0.0039291827394507,0.1179300909680338,-0.1237395031855506,0.0,0.0552786286087972,1.0,1.0,2.0,2.0,30.0,0.75
45,-0.363217506062122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2278124396112983,0.0,0.0,0.0,0.0,0.0,-0.1192676870142584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2987024194570127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.25
46,0.0399792630076544,-0.0103760579786514,-0.0567498893662561,0.0449796113844594,-0.018536279882462,0.0256396212195769,-0.0533240396025572,-0.0225884599346658,0.0390982427800051,-0.0326322665609816,-0.0087081737586156,-0.1291218442179335,0.0598755230378557,0.065059482042359,-0.0360229798021651,0.0111065664141083,-0.106227430773264,0.0312676935999418,0.0492905694868935,0.0629213408818994,-0.034070640330193,-0.0277576927143361,0.0139885569696824,-0.0490531925317995,0.098853394801461,0.092372187718284,-0.0993807628158798,-0.0987500431687073,-0.0009102581241925,0.0119570635536922,-0.0819770121341681,0.1029296115757601,-0.0515162031958451,-0.057855128518545,0.0115593385045964,0.0655139211779083,-0.041157712450082,-0.0556458096400239,1.0,1.0,2.0,3.0,10.0,0.5
47,0.0,0.0,0.0,0.0,0.0,0.0,0.3767410962902472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6617536296804437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0088717656538269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.75
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4953220545989919,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,20.0,0.25
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.268289193499836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,20.0,0.5
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.148755059926317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,20.0,0.75
