,T10Y2Y,BAA10Y,T10YFF,TB3SMFFM,BAAFF,MORTGAGE30US,DFF,UNRATE,CPIAUCSL,WM2NS,T10Y3M,BAMLH0A0HYM2,DGS10,MSPUS,CORESTICKM159SFRBATL,WM1NS,GFDEGDQ188S,VIXCLS,BAMLHYH0A0HYM2TRIV,BAMLCC0A0CMTRIV,BAMLHE00EHYITRIV,BAMLHYH0A3CMTRIV,BAMLCC1A013YTRIV,BAMLCC0A1AAATRIV,MEDCPIM158SFRBCLE,MICH,EXPINF10YR,DPCCRV1Q225SBEA,PCETRIM12M159SFRBDAL,EXPINF2YR,EXPINF1YR,STICKCPIM157SFRBATL,EXPINF30YR,CP0000EZ19M086NEST,IRLTLT01EZM156N,CPHPTT01EZM659N,BAMLHE00EHYIEY,ECBDFR,ECBMLFR,ECBASSETSW,a,b,A,B,s,R_y
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4102065674625413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.75
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0672642499796066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.25
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140822564976119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.5
3,0.0556337048601598,0.1426522234847719,-0.0751465812857647,0.0,-0.0291455885509162,-0.0356226687864846,0.0,0.1190728695679432,-0.0051395232537795,-0.0148661659690775,0.0466230425373855,0.05004865910348,0.0693129012511016,0.0310260983440777,0.0914109828055539,0.0708977526585636,0.0273062150778145,-0.0001201748270301,0.1279451065666135,0.0945772723396042,0.0,0.0380916260988172,-0.1376072120696372,-0.0399540151128711,0.0780062314432067,0.0200316252978941,-0.0329150584807132,0.0324266769941211,0.1283633609910645,0.1312009690221374,0.0716876516390744,-0.055659916255982,0.1176764397508871,-0.0901598702513461,0.0278250839872575,0.0433434166033279,0.0042072277870323,0.0989170297441594,-0.0309328258827339,0.041479524622283,1.0,1.0,1.0,1.0,10.0,0.75
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3288645319022755,0.0,0.0,0.0,0.1037983467721079,0.0,0.0,0.0,0.0,0.0,0.0,0.3684608361357944,0.0,0.0,0.0,0.0,0.0,-0.0201998023990264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.25
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2145353692897257,0.0,0.0,0.0,0.2635492800345642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4484630077767115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,0.5
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506343876807896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367216228904416,0.0,0.0,0.0,0.0,0.0,0.0255825917592653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,30.0,0.25
7,-0.0675771668497146,-0.0273982422774428,-0.1017864727920609,-0.0241668009246449,0.1353446523917904,-0.0565637998263041,0.0968741065044657,-0.0924423776191454,-0.0649347128841333,0.0289260255990239,0.1457766925457112,0.0207273397158436,0.0753509822842347,0.0027056746822421,0.0208258510462894,0.013220602918301,0.0629857170242211,0.0187524101269952,0.0639734236157233,0.0041451764168254,0.0327848228758347,-0.0044369389603764,-0.050294356561712,-0.0101905489990165,0.0128874429937758,-0.0041615550558601,-0.0486125024505607,0.0359473722922712,0.1102956073750894,0.0734256439410715,-0.05092873230403,0.0,0.0,-0.0285768291811659,0.0467108181506381,0.0413413962438477,0.0714415594960773,0.0275697333905082,-0.0005921001354037,0.0184685765688015,1.0,1.0,1.0,1.0,30.0,0.5
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4401498771194016,0.0,0.0,0.4896454381383541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2392606200323409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,30.0,0.75
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3840985563047079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4365128406337646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.25
10,0.0596256236254597,-0.0315367490633191,0.0225753614789596,-0.0217838757742482,-0.0300018169424498,0.0356408681135389,-0.0450308802863239,0.0613855400226906,0.0361996534480662,0.0,-0.0412970585615797,-0.0310778069026785,-0.0090572900922985,-0.0174791574577462,0.0417332795834041,-0.0003603906469472,-0.0737109040206979,-0.0441162165423118,0.024266752198285,-0.0147047126027714,-0.0409648168797245,0.0771010321026071,0.0714519463846913,0.0059303391641592,0.0277163043258556,0.0,-0.0725075452758657,0.0538089052847425,-0.0169471627914623,0.0472099090156162,0.0356138231047439,-0.0164708304969556,0.0594401387311943,-0.0330712726204885,0.0487893492929084,-0.0007830867881807,0.0737580408760247,0.0322715743602404,0.0173994166531026,-0.0175829895533478,1.0,1.0,1.0,2.0,10.0,0.5
11,0.0,0.0,0.0,0.0,-0.0165645981741579,0.0,0.0,0.0,0.0,0.0,0.0669142339946493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.689197836242739e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2112427907092363,0.0,0.0,0.0,0.0855297459595185,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,10.0,0.75
12,-0.1284965786630729,0.0888262998767417,0.0,-0.0340822515108056,0.0,0.0999240841122742,0.0,0.1720985050667356,0.0,0.0008122756059041,0.0,0.0,0.0,0.0,-0.0817398427379475,0.0,0.0,0.0,0.0949557730806303,-0.1360177409569992,0.0,0.0629667987747286,0.0,0.0,0.0,0.0,0.0,-0.1260949611052863,0.1290047357361967,0.0005350988128559,-0.0301003158662095,0.0,0.2953751669911075,0.0891147059663735,-0.0202012585479078,0.0,0.0042794613082497,0.0,0.0,-0.1611364650007502,1.0,1.0,1.0,2.0,20.0,0.25
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0817449833501327,0.0,0.0,0.0,0.1728505388722651,0.0,0.0,0.0,0.0,-0.0602383101082169,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,20.0,0.5
14,0.0,0.0,0.0,0.0,0.0,0.0395720902000342,0.0,0.0,0.0,0.0,-0.058769104015099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,20.0,0.75
15,0.0,0.0993447542645566,-0.0435391831752246,0.0801385230369394,0.0,0.0187909658095122,-0.032832385380681,0.146133616533183,0.0,-0.0179421804427177,0.0,-0.0480591277004452,0.0,0.006066720413765,0.1817283213151687,0.0,-0.0413625973087828,0.0167764702330986,0.0,0.0,0.0522622023084362,0.092218759728052,0.1193613006914241,0.0,0.1685680393648562,0.0374772167936994,-0.092680711087463,-0.063050363697953,0.1675777980275935,0.009838290017324,0.0177581049974855,0.0,0.1301065929886892,0.0398401928089251,-0.1213103319627094,0.1292386945437695,0.0,0.0,-0.0930265967742828,-0.1858398085507788,1.0,1.0,1.0,2.0,30.0,0.25
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0427602177636302,-0.0144017823173023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,30.0,0.5
17,0.0,-0.0194212815378263,-0.0526127874996687,-0.0522332417886032,0.0829080106304476,0.1021114329800601,-0.0894317946284674,-0.0412073050887115,0.0,0.0,-0.0948292042681836,0.0,0.0455833815521711,0.0096225516451624,0.0,0.0,-0.0230008410384255,0.04535753673376,0.0024524580416452,0.0,-0.0467046648823983,0.0400457588014055,0.0175750848798626,0.0813515577690892,-0.0389866618223924,0.0,0.023861188600006,0.0,0.0,0.0,-0.0720316044070168,0.111096952022877,-0.0867197203645381,0.0214076994473514,0.0,-0.024074588028235,0.0673652960339868,0.0,0.0,-0.0960885816270388,1.0,1.0,1.0,2.0,30.0,0.75
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263150281637828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.25
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982663886968881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.5
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083718996604777,0.0,0.3915941377626428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.75
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1693179329760359,0.0,1.0,1.0,1.0,3.0,20.0,0.25
22,0.0,-0.0167589077155649,0.0,0.0,0.0,-0.0554946366608537,-0.0349691604075689,0.0,0.0,0.0,-0.0026894000761931,0.0064264204559637,0.0153048867790926,0.0,0.0177080190495011,0.0,0.0,-0.0279312030046301,0.022568150099634,-0.0124140608956162,0.0,0.0,0.0142990450372124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251315634508669,0.0171238834865458,0.0226523047291234,0.0,-0.0178053563794996,1.0,1.0,1.0,3.0,20.0,0.5
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020523365274851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,20.0,0.75
24,-0.0666705344299401,0.0175606735595973,0.0280535708163439,0.0792891703600833,-0.1782897984549344,0.046813789487122,-0.0745474008969719,0.1370156504520822,-0.235054560060204,0.004222472922677,0.0424767957981877,-0.0726062664009931,0.0,0.0124731347055496,-0.0002735444440388,0.0337842011236016,0.1409155570970078,-0.1328235056154076,-0.0233100687957825,0.1218494590206175,0.1893276811983487,0.1253290044039949,0.0109903696558848,0.0313632733781194,0.1496700108159475,0.0439356596577091,0.0038301376748034,-0.1340748773566957,0.1033848069825011,-0.0205667744082964,0.0050351558039465,-0.0014711525347491,0.0343176744316251,0.0535351313596044,0.0230403845203437,0.1997211792418109,0.0,0.0574009567397083,0.0309823579078669,-0.0377659587205749,1.0,1.0,1.0,3.0,30.0,0.25
25,0.0137223145561356,0.1483564501150883,0.0,0.0191775148774594,-0.061217746105106,-0.1359281903069133,-0.0560052949777062,0.0212573733002095,-0.0353978859301879,-0.0871199805923469,0.0819781088347966,0.0189199710159259,-0.0060044318838262,0.1488695567904872,0.0718240566988755,0.0087053044767978,0.1384583433709907,0.0793968999895113,0.0249358445330463,-0.1241545407515723,0.0774694660000573,0.0137598652415778,0.079963447786349,-0.00345372512335,0.0376693855042696,0.0823635345359833,-0.0089797830174372,0.0,0.0892175220894245,-0.0186740155805751,-0.0386065607331388,-0.0305105424412113,-0.137745451457655,-0.0631669049202344,0.0313526746714262,0.1107998441864693,-0.0977327966752594,0.0696042228912623,0.0456786903901271,-0.0325887259621659,1.0,1.0,1.0,3.0,30.0,0.5
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440237370681776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,30.0,0.75
27,0.0,0.1508410917012488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.25
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257167066844771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.5
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100457474950047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554181639646234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,10.0,0.75
30,0.0,-0.086427829328529,0.0,0.0,0.0,0.1720499196408488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0510647015976413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1582730924961988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0,0.25
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499496075401478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,20.0,0.5
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775544665132516,0.0,0.0,0.0,0.0,0.0,0.3363903758388367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8788007631105139,1.0,1.0,2.0,1.0,20.0,0.75
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299706512942931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,30.0,0.25
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0774085164741307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,30.0,0.5
35,-0.023755314584412,0.0516917270987388,-0.0248135721565966,0.1049570317361582,-0.0065961225680706,0.0814644955973836,0.0316891343618193,-0.0199055809601207,0.0226786426938078,0.0176766843555058,0.0,-0.0938613851335126,0.0453104218182322,-0.0220783324183656,0.0466024767539302,0.0188658616674407,0.0215160921312294,-0.0001608777047854,-0.0167815766161096,-0.0385739732408557,-0.0005842575356308,0.0346395570939625,-0.0129069831296042,0.0228775701939072,0.0161287110854638,-0.0480608271371826,-0.0471625713335146,-0.0348151364464546,0.0162402270997616,0.0,0.0,-0.0386703798321149,0.039832511512506,-0.0613578138306752,-0.0488906907533382,0.0466056074860783,-0.0249192898698243,0.0511479905234659,-0.0426938461710909,0.0451199920104945,1.0,1.0,2.0,1.0,30.0,0.75
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232294511558694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.25
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0945400217925053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1211917398087039,0.0,0.0,0.0,0.0,0.0,0.1690381381539976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0404396497108732,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.5
38,-0.060280760225741,0.0,0.0,0.0,0.0,0.0,0.0,-0.1147417640153466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0825254250645285,-0.0122233500068364,0.0,0.115798321626754,0.0,0.0,0.0,0.0,0.0,0.2185078187270613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,10.0,0.75
39,-0.1223120479131071,0.0,0.0,0.0,0.0,-0.0050147791881923,0.0068295734223916,0.0,0.0,0.0,0.0,0.0,0.0,0.0873972340957222,0.0,-0.0071284958532627,0.0,-0.11863211521857,0.0,0.0,0.0,0.078738738999867,0.0,0.0,0.2096638691184102,0.0,0.0050334155579018,-0.0689042640741471,0.0,-0.1183087036938361,0.212820784550558,0.0,0.0,-0.063317290923291,0.0,0.2898469865920164,-0.0108058394199116,0.0,-0.1713631453413856,-0.1141869845547565,1.0,1.0,2.0,2.0,20.0,0.25
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1177655802190616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,20.0,0.5
41,0.0,0.0,0.0172019949077829,0.0,0.0,-0.1856771503740239,0.0,0.0,0.1169969366491575,0.0,0.0,-0.1609701278073985,0.0,0.0,0.2535415738943395,0.0,0.0,0.0,0.0,-0.2042918533756927,0.0,0.0,0.1153671545374306,0.1450740774563369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017569002313275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,20.0,0.75
42,-0.0430953844316173,-0.0218022429015978,0.0049563114635677,0.0086297561289318,-0.0052050057993513,0.0061598797036561,0.0225197795502479,-0.0228962974410595,0.0,0.0262290318124702,0.0440051074615528,-0.0265744829051702,-0.0691698614074291,0.0106149354601305,-0.0245486723253485,-0.0369819496326031,-0.0572625450771835,-0.019120484882349,-0.0011234184317966,0.032017673482133,-0.010131216794815,0.0,-0.0251110229700544,-0.049881074109899,0.0384391506617938,0.0171346697566989,0.0106385015694892,-0.032326096554152,-0.0140990655009701,0.0155835676885269,-0.0120122276985388,0.0230469141478157,0.0,0.0084121462886182,-0.0434252743646103,0.0842934306099004,-0.0434729936765179,0.0190750991422574,0.0349593809624014,-0.0759373064859553,1.0,1.0,2.0,2.0,30.0,0.25
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275907205561921,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,30.0,0.5
44,0.0,0.0,0.0,-0.0468462187352447,0.0180967488838911,0.0417130234273969,0.0610272111691695,-0.025170546295321,0.0,-0.1072780227404869,0.0,0.0,0.0,0.0,0.0491089466617011,-0.0661333546077348,0.0,0.0,0.0,0.0,0.0,0.0406063771999865,0.0148051548863073,-0.0185507590909533,0.0,0.0235446935115085,0.0,0.0,-0.0467377779790006,-0.0226675264360906,0.0,-0.0818970830740877,0.0,0.0226326879437372,0.0,0.155690547446669,0.0,0.0,0.0817673072088183,0.0,1.0,1.0,2.0,2.0,30.0,0.75
45,0.0,0.0,0.0,0.0784451476014466,0.0,0.2736719017840172,-0.1395436453477152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3088499504375134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.25
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3152371199993876,0.0,0.0,0.0,0.3858406996895613,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,10.0,0.5
47,-0.151920661083987,0.018177610864428,-0.0869897013007008,-0.0646580732953457,-4.109109133879074e-05,0.0,0.0,-0.1252727348262468,0.0,-0.0058996771414523,0.0854235359737347,-0.2162715393333666,0.0,-0.0097555530990191,-0.0061461871712655,0.0,0.0501918994439518,0.0,0.1350230426672983,-0.0247045851952584,0.0,0.0022296534310175,-0.003482697435586,0.0645175526924779,0.1937561746870428,0.0,0.0,0.0054952021853006,0.0,0.0089630437157869,0.0,0.0,0.0664135592438529,0.0,0.0663676459008059,0.1600378346033741,0.0,0.0232331618382959,-0.0984367357274822,-0.038980207020697,1.0,1.0,2.0,3.0,10.0,0.75
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0929401388383529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,20.0,0.25
49,-0.0305242601152457,-0.017011875137642,-0.125400350650187,-0.087870189650227,-0.0515717079221553,-0.0013696118417106,-0.092537621937995,-0.0468433393432946,0.0529550347103934,0.0001845760013099,0.0167119731664883,-0.1636634360778357,0.0623069333106306,-0.015326901828956,0.0378670402219574,-0.0388974680453058,0.0415657995777809,0.0,-0.0112497288993349,-0.0436156294171333,0.0736304506196223,-0.0167088031143626,-0.0181683994756881,0.0634532329819102,0.0046474085526614,-0.0251575586307568,-0.0378441949008192,0.00224877783716,0.0885761458485683,0.0234211741900984,0.0162518519961457,0.0156379707674797,-0.0146948040597577,0.0363822354438194,0.0682841197875182,0.0768137665762961,-0.0592692893836621,-0.0263711793418086,0.0112965693678881,-0.0870092871396279,1.0,1.0,2.0,3.0,20.0,0.5
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1731764975110416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,20.0,0.75
51,-0.143245601771903,-0.039047568743935,-0.044382358975214,-0.031952550405339,-0.0355912895309576,-0.0361364101297014,-0.109484535040698,0.0569882031158939,-0.1120404189412188,-0.0763474418356067,0.0,-0.1085021460265152,0.0013878984267943,0.0787505645593909,0.1216756137982818,-0.0598972868173424,0.1169510829421195,0.0643824093557719,-0.0423730170118862,0.1084537471322429,0.043005831877555,-0.0193110833964882,-0.1012357485714442,0.0675191272421911,0.0,0.0296083289335296,0.0989205095014345,-0.0163387669919527,0.0789385447098987,0.1054200603805442,6.904829135695977e-05,-0.0700685442698642,-0.1250885138690577,0.0806392530020398,0.09474708795862,0.1266748301638795,0.0228170644691228,0.0914413208845241,-0.0842065491255302,-0.0476463433670186,1.0,1.0,2.0,3.0,30.0,0.25
52,0.0,0.0484991169458098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597277506217291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,30.0,0.5
53,0.0280543223285,-0.1230378883344124,-0.0811427981201195,0.0699248709117318,-0.2015815493913981,0.0179476240811998,-0.0946493445430081,-0.0429898895197622,-0.0128187451108406,0.0102451890210163,0.0521323459669416,-0.0181489794206546,-0.0069132401062034,-0.1147588701512912,0.1032403829196993,-0.0960255260437946,0.076393931501483,0.1124581383764385,0.2360629453308915,0.2114770978480027,0.0183035584368226,0.0758676660539258,-0.0312755228717029,-0.0840613818035685,0.0388765735262296,0.0178671216998928,0.0038777451208146,0.0379983718698305,0.1160138151579522,-0.1233135784465463,0.047064068588538,0.1179499027823037,0.0840419674402118,-0.0386811538501781,-0.0897136862669407,0.2510470066029879,-0.0546720012358486,-0.0099628585190368,0.0276210490137803,0.0876326785948782,1.0,1.0,2.0,3.0,30.0,0.75
